country_code,iata,latitude,longitude,relative lat,relative long,% lat,% long,,,,,,,,,,
US,JFK,40.63980103,-73.77890015,7.75019897,7.32109985,0.334781813,0.167838144,472.3514315,217.499904,,,,,,,,
US,JLN,37.15179825,-94.49829865,11.23820175,-13.39829865,0.485451479,-0.307159529,612.9262304,-52.77377194,,,,,,,,
US,JMS,46.92969894,-98.67819977,1.46030106,-17.57819977,0.063079959,-0.402984864,218.8536021,-107.2983876,,,,,,,,
US,JNU,58.35499954,-134.576004,-9.96499954,-53.476004,-0.430453544,-1.22595149,-241.6131564,-575.5663979,,,,,,,,
US,JST,40.31610107,-78.83390045,8.07389893,2.26609955,0.348764533,0.05195093,485.3973089,151.560079,,,,,,,,
US,KOA,19.738783,-156.045603,28.651217,-74.945603,1.237633564,-1.718147707,1314.712115,-855.6260456,,,,,,,,
US,KTN,55.35559845,-131.7140045,-6.96559845,-50.6140045,-0.300889782,-1.160339397,-120.7301665,-538.2331169,,,,,,,,
US,LAN,42.77870178,-84.58740234,5.61129822,-3.48740234,0.242388692,-0.079949618,386.1486496,76.50866732,,,,,,,,
US,LAR,41.31209946,-105.6750031,7.07790054,-24.5750031,0.305740844,-0.563388425,445.2562075,-198.5680138,,,,,,,,
US,LAS,36.08010101,-115.1520004,12.30989899,-34.0520004,0.531745097,-0.780651087,656.1181753,-322.1904683,,,,,,,,
US,LAW,34.56769943,-98.41660309,13.82230057,-17.31660309,0.597075619,-0.396987691,717.0715521,-103.8859963,,,,,,,,
US,LAX,33.94250107,-118.4079971,14.44749893,-37.3079971,0.624082027,-0.855295669,742.2685314,-364.6632359,,,,,,,,
US,LBB,33.663601,-101.822998,14.726399,-20.722998,0.636129546,-0.475080193,753.5088668,-148.3206296,,,,,,,,
US,LBE,40.27590179,-79.40480042,8.11409821,1.69519958,0.350501003,0.038862897,487.0174354,144.1129886,,,,,,,,
US,LBF,41.12620163,-100.6839981,7.26379837,-19.5839981,0.313770988,-0.44896832,452.7483317,-133.4629738,,,,,,,,
US,LBL,37.0442009,-100.9599991,11.3457991,-19.8599991,0.490099313,-0.455295715,617.2626592,-137.063262,,,,,,,,
US,LCH,30.12610054,-93.22329712,18.26389946,-12.12329712,0.788937342,-0.277929783,896.0785398,-36.14204634,,,,,,,,
US,LCK,39.813801,-82.927803,8.576199,-1.827803,0.37046216,-0.041902866,505.6411951,98.15726944,,,,,,,,
US,LEX,38.03649902,-84.60590363,10.35350098,-3.50590363,0.447235463,-0.080373765,577.2706874,76.26732771,,,,,,,,
US,LFT,30.20529938,-91.98760223,18.18470062,-10.88760223,0.785516225,-0.249601152,892.8866384,-20.02305522,,,,,,,,
US,LGA,40.77719879,-73.87259674,7.61280121,7.22740326,0.328846705,0.165690125,466.8139753,216.2776812,,,,,,,,
US,LGB,33.81769943,-118.1520004,14.57230057,-37.0520004,0.629473027,-0.849426878,747.298334,-361.3238933,,,,,,,,
US,LIH,21.97599983,-159.3390045,26.41400017,-78.2390045,1.140993528,-1.793649805,1224.546961,-898.5867391,,,,,,,,
US,LIT,34.72940063,-92.22429657,13.66059937,-11.12429657,0.590090686,-0.255027432,710.5546096,-23.11060863,,,,,,,,
US,LNK,40.85100174,-96.75920105,7.53899826,-15.65920105,0.325658672,-0.358991312,463.8395411,-82.2660568,,,,,,,,
US,LRD,27.54380035,-99.46160126,20.84619965,-18.36160126,0.900483786,-0.42094455,1000.151373,-117.5174488,,,,,,,,
US,LSE,43.879002,-91.256699,4.510998,-10.156699,0.194859525,-0.232845002,341.8039367,-10.4888063,,,,,,,,
US,LWB,37.85829926,-80.39949799,10.53170074,0.70050201,0.454933077,0.016059193,584.4525611,131.137681,,,,,,,,
US,LWS,46.37450027,-117.0149994,2.01549973,-35.9149994,0.087062623,-0.82336083,241.2294276,-346.4923122,,,,,,,,
US,LYH,37.3266983,-79.20040131,11.0633017,1.89959869,0.477896402,0.043548801,605.8773428,146.7792676,,,,,,,,
US,MAF,31.94249916,-102.2020035,16.44750084,-21.1020035,0.710475198,-0.483768994,822.87336,-153.2645573,,,,,,,,
US,MBS,43.53290176,-84.07959747,4.85709824,-2.97959747,0.209809859,-0.068308058,355.7525986,83.13271526,,,,,,,,
US,MCI,39.2976,-94.713898,9.0924,-13.613898,0.392760259,-0.312102201,526.4453218,-55.58615227,,,,,,,,
US,MCO,28.42939949,-81.30899811,19.96060051,-0.20899811,0.862228964,-0.004791337,964.4596231,119.2737294,,,,,,,,
US,MCW,43.15779877,-93.33129883,5.23220123,-12.23129883,0.226013012,-0.28040575,370.8701403,-37.55087195,,,,,,,,
US,MDT,40.19350052,-76.76339722,8.19649948,4.33660278,0.354060453,0.099417762,490.3384024,178.5687066,,,,,,,,
US,MDW,41.785999,-87.752403,6.604001,-6.652403,0.285270022,-0.152508093,426.1569302,35.2228953,,,,,,,,
US,MEI,32.33259964,-88.75189972,16.05740036,-7.65189972,0.693624206,-0.175421818,807.1513838,22.18498531,,,,,,,,
US,MEM,35.04240036,-89.97669983,13.34759964,-8.87669983,0.576570179,-0.203500684,697.9399769,6.208110883,,,,,,,,
US,MFE,26.17580032,-98.23860168,22.21419968,-17.13860168,0.95957666,-0.392906962,1055.285024,-101.5640613,,,,,,,,
US,MFR,42.37419891,-122.8730011,6.01580109,-41.7730011,0.259861818,-0.957657063,402.4510763,-422.906869,,,,,,,,
US,MGM,32.30059814,-86.39399719,16.08940186,-5.29399719,0.69500656,-0.121366281,808.4411203,52.94258594,,,,,,,,
US,MHK,39.14099884,-96.67079926,9.24900116,-15.57079926,0.399524888,-0.356964678,532.7567206,-81.11290186,,,,,,,,
US,MHT,42.932598,-71.435699,5.457402,9.664301,0.235740907,0.221556648,379.9462663,248.0657329,,,,,,,,
US,MIA,25.79319954,-80.29060364,22.59680046,0.80939636,0.976103692,0.018555625,1070.704744,132.5581506,,,,,,,,
US,MKE,42.94720078,-87.89659882,5.44279922,-6.79659882,0.235110117,-0.15581382,379.3577396,33.34193653,,,,,,,,
US,MKG,43.169498,-86.238197,5.220502,-5.138197,0.225507646,-0.117794521,370.3986335,54.97491763,,,,,,,,
US,MLB,28.10280037,-80.64530182,20.28719963,0.45469818,0.876336917,0.010424076,977.6223436,127.931299,,,,,,,,
US,MLI,41.44850159,-90.50749969,6.94149841,-9.40749969,0.299848743,-0.215669411,439.7588776,-0.715894627,,,,,,,,
US,MLU,32.51089859,-92.03769684,15.87910141,-10.93769684,0.685922307,-0.250749584,799.9655125,-20.67651311,,,,,,,,
US,MOB,30.69120026,-88.24279785,17.69879974,-7.14279785,0.764526987,-0.163750524,873.3036785,28.82595193,,,,,,,,
US,MOT,48.25939941,-101.2799988,0.13060059,-20.1799988,0.005641494,-0.462631793,165.2635141,-141.2374901,,,,,,,,
US,MQT,46.35359955,-87.395401,2.03640045,-6.295401,0.087965462,-0.144323728,242.0717762,39.87979897,,,,,,,,
US,MRY,36.5870018,-121.8430023,11.8029982,-40.7430023,0.509848734,-0.934044069,635.6888691,-409.4710754,,,,,,,,
US,MSN,43.13990021,-89.33750153,5.25009979,-8.23750153,0.226786168,-0.188846894,371.5914948,14.54611714,,,,,,,,
US,MSO,46.91630173,-114.0910034,1.47369827,-32.9910034,0.063658673,-0.756327451,219.3935415,-308.3503195,,,,,,,,
US,MSP,44.882,-93.221802,3.508,-12.121802,0.151533477,-0.277895507,301.3807343,-36.12254328,,,,,,,,
US,MSY,29.99340057,-90.25800323,18.39659943,-9.15800323,0.794669522,-0.209949638,901.4266639,2.538655711,,,,,,,,
US,MTJ,38.50979996,-107.8939972,9.88020004,-26.7939972,0.426790498,-0.61425945,558.1955351,-227.5136269,,,,,,,,
US,MYR,33.67969894,-78.92829895,14.71030106,2.17170105,0.635434171,0.049786819,752.8600816,150.3287001,,,,,,,,
US,OAJ,34.82920074,-77.61209869,13.56079926,3.48790131,0.585779666,0.079961057,706.5324281,167.4978415,,,,,,,,
US,OAK,37.721298,-122.221001,10.668702,-41.121001,0.460851058,-0.942709789,589.9740374,-414.40187,,,,,,,,
US,OGD,41.19589996,-112.012001,7.19410004,-30.912001,0.310760261,-0.708665773,449.9393234,-281.2308246,,,,,,,,
US,OGG,20.8986,-156.429993,27.4914,-75.329993,1.187533477,-1.72695995,1267.968734,-860.6402113,,,,,,,,
US,OGS,44.68190002,-75.46549988,3.70809998,5.63450012,0.160177105,0.129172401,309.4452389,195.499096,,,,,,,,
US,OKC,35.39310074,-97.60070038,12.99689926,-16.50070038,0.561421134,-0.378282906,683.8059183,-93.24297378,,,,,,,,
US,OMA,41.3032,-95.894096,7.0868,-14.794096,0.30612527,-0.339158551,445.6148769,-70.98121559,,,,,,,,
US,OME,64.5121994,-165.4450073,-16.1221994,-84.3450073,-0.6964233,-1.933631529,-489.7629391,-978.2363401,,,,,,,,
US,ONT,34.05599976,-117.6009979,14.33400024,-36.5009979,0.619179276,-0.836795,737.6942645,-354.136355,,,,,,,,
US,ORD,41.9786,-87.9048,6.4114,-6.8048,0.276950324,-0.156001834,418.3946523,33.23495644,,,,,,,,
US,ORF,36.89459991,-76.20120239,11.49540009,4.89879761,0.496561559,0.112306227,623.2919345,185.902243,,,,,,,,
US,ORH,42.26729965,-71.8757019,6.12270035,9.2242981,0.264479497,0.211469466,406.7593705,242.3261261,,,,,,,,
US,OTH,43.417099,-124.2460022,4.972901,-43.1460022,0.214812138,-0.989133475,360.419725,-440.8169475,,,,,,,,
US,OTZ,66.88469696,-162.598999,-18.49469696,-81.498999,-0.798906996,-1.868386039,-585.3802274,-941.1116559,,,,,,,,
US,OWB,37.74010086,-87.16680145,10.64989914,-6.06680145,0.46003884,-0.139083023,589.2162375,42.86176009,,,,,,,,
US,PAE,47.90629959,-122.2819977,0.48370041,-41.1819977,0.020894186,-0.944108155,179.4942757,-415.1975399,,,,,,,,
US,PAH,37.06079865,-88.77380371,11.32920135,-7.67380371,0.489382348,-0.175923973,616.5937304,21.89925926,,,,,,,,
US,PBG,44.65090179,-73.4681015,3.73909821,7.6318985,0.161516121,0.174963285,310.6945412,221.5541093,,,,,,,,
US,PBI,26.68320084,-80.09559631,21.70679916,1.00440369,0.937658711,0.023026219,1034.835577,135.1019188,,,,,,,,
US,PDX,45.58869934,-122.5979996,2.80130066,-41.4979996,0.121006508,-0.951352581,272.899072,-419.3196188,,,,,,,,
US,PGD,26.92020035,-81.9905014,21.46979965,-0.8905014,0.927421151,-0.020414979,1025.283934,110.3838767,,,,,,,,
US,PGV,35.6352005,-77.38529968,12.7547995,3.71470032,0.550963261,0.085160484,674.0487228,170.4563155,,,,,,,,
US,PHF,37.13190079,-76.49299622,11.25809921,4.60700378,0.486310981,0.105616776,613.7281453,182.0959457,,,,,,,,
US,PHL,39.87189865,-75.2410965,8.51810135,5.8589035,0.367952542,0.134316907,503.2997218,198.4263203,,,,,,,,
US,PHX,33.43429947,-112.012001,14.95570053,-30.912001,0.64603458,-0.708665773,762.7502633,-281.2308246,,,,,,,,
US,PIA,40.66419983,-89.69329834,7.72580017,-8.59329834,0.333727869,-0.19700363,471.3681019,9.904934538,,,,,,,,
US,PIB,31.46710014,-89.33709717,16.92289986,-8.23709717,0.731010793,-0.188837624,842.03307,14.5513918,,,,,,,,
US,PIE,27.91020012,-82.68740082,20.47979988,-1.58740082,0.884656582,-0.036391582,985.3845913,101.2931897,,,,,,,,
US,PIH,42.90980148,-112.5960007,5.48019852,-31.4960007,0.236725638,-0.72205412,380.8650203,-288.8487941,,,,,,,,
US,PIR,44.38270187,-100.2860031,4.00729813,-19.1860031,0.173101431,-0.439844179,321.5036352,-128.271338,,,,,,,,
US,PIT,40.49150085,-80.23290253,7.89849915,0.86709747,0.341187868,0.019878438,478.3282811,133.3108313,,,,,,,,
US,PLN,45.57089996,-84.79669952,2.81910004,-3.69669952,0.12177538,-0.084747811,273.6164293,73.77849549,,,,,,,,
US,PNS,30.4734,-87.1866,17.9166,-6.0866,0.773935205,-0.13953691,882.0815464,42.6034984,,,,,,,,
US,PQI,46.688999,-68.0448,1.701001,13.0552,0.073477365,0.299293902,228.5543816,292.2982302,,,,,,,,
US,PRC,34.654499,-112.419998,13.735501,-31.319998,0.593326177,-0.718019211,713.5733232,-286.5529313,,,,,,,,
US,PSC,46.26470184,-119.1190033,2.12529816,-38.0190033,0.091805536,-0.871595674,245.6545652,-373.9379385,,,,,,,,
US,PSG,56.80170059,-132.9450073,-8.41170059,-51.8450073,-0.363356397,-1.188560461,-179.0115184,-554.2909022,,,,,,,,
US,PSM,43.07789993,-70.82330322,5.31210007,10.27669678,0.229464366,0.235595983,374.0902534,256.0541143,,,,,,,,
US,PSP,33.82970047,-116.5070038,14.56029953,-35.4070038,0.628954623,-0.811714897,746.8146636,-339.8657763,,,,,,,,
US,PUB,38.28910065,-104.4970016,10.10089935,-23.3970016,0.436323946,-0.53638243,567.0902416,-183.2016027,,,,,,,,
US,PUW,46.7439,-117.110001,1.6461,-36.010001,0.071105832,-0.825538767,226.3417408,-347.7315582,,,,,,,,
US,PVD,41.732601,-71.420403,6.657399,9.679597,0.287576631,0.221907313,428.3089964,248.2652612,,,,,,,,
US,PVU,40.21920013,-111.7229996,8.17079987,-30.6229996,0.352950318,-0.702040339,489.302647,-277.4609531,,,,,,,,
US,PWM,43.646198,-70.309303,4.743802,10.790697,0.204915853,0.247379574,351.186491,262.7589774,,,,,,,,
US,RAP,44.04529953,-103.0569992,4.34470047,-21.9569992,0.187676046,-0.503369995,335.1017511,-164.4175274,,,,,,,,
US,RDD,40.50899887,-122.2929993,7.88100113,-41.1929993,0.340432014,-0.944360369,477.6230693,-415.34105,,,,,,,,
US,RDM,44.2541008,-121.1500015,4.1358992,-40.0500015,0.178656553,-0.918156843,326.6865639,-400.4312438,,,,,,,,
US,RDU,35.87760162,-78.78749847,12.51239838,2.31250153,0.540492371,0.053014707,664.2793818,152.1653684,,,,,,,,
US,RFD,42.19540024,-89.09719849,6.19459976,-7.99719849,0.267585303,-0.183337884,409.6570875,17.68074414,,,,,,,,
US,RHI,45.63119888,-89.46749878,2.75880112,-8.36749878,0.119170675,-0.191827116,271.1862395,12.85037126,,,,,,,,
US,RIC,37.50519943,-77.31970215,10.88480057,3.78029785,0.47018577,0.086664325,598.6833232,171.3120008,,,,,,,,
US,RIW,43.06420136,-108.4599991,5.32579864,-27.3599991,0.230056097,-0.627235193,374.6423383,-234.8968246,,,,,,,,
US,RKS,41.5942,-109.065001,6.7958,-27.965001,0.293555076,-0.641105021,433.8868855,-242.7887567,,,,,,,,
US,RNO,39.49909973,-119.7679977,8.89090027,-38.6679977,0.384056167,-0.886474042,518.324404,-382.4037297,,,,,,,,
US,ROA,37.3255,-79.975403,11.0645,1.124597,0.477948164,0.025781683,605.9256371,136.6697775,,,,,,,,
US,ROC,43.1189003,-77.67240143,5.2710997,3.42759857,0.227693292,0.078578601,372.437841,166.7112239,,,,,,,,
US,ROW,33.30160141,-104.5309982,15.08839859,-23.4309982,0.651766678,-0.537161811,768.0983103,-183.6450705,,,,,,,,
US,RST,43.90829849,-92.5,4.48170151,-11.4,0.193594018,-0.261348006,340.6232185,-26.70701513,,,,,,,,
US,RSW,26.53619957,-81.75520325,21.85380043,-0.65520325,0.944008658,-0.015020707,1040.760078,113.4532176,,,,,,,,
US,SAF,35.61709976,-106.0889969,12.77290024,-24.9889969,0.551745151,-0.572879342,674.7782257,-203.9683456,,,,,,,,
US,SAN,32.73360062,-117.1900024,15.65639938,-36.0900024,0.676302349,-0.82737282,790.9900916,-348.7751345,,,,,,,,
US,SAT,29.53370094,-98.46980286,18.85629906,-17.36980286,0.814526957,-0.39820731,919.9536511,-104.5799594,,,,,,,,
US,SAV,32.12760162,-81.20210266,16.26239838,-0.10210266,0.702479412,-0.00234073,815.4132911,120.6681244,,,,,,,,
US,SBA,34.42620087,-119.8399963,13.96379913,-38.7399963,0.603187867,-0.888124629,722.7742803,-383.3429137,,,,,,,,
US,SBP,35.23680115,-120.6419983,13.15319885,-39.5419983,0.568172737,-0.906510736,690.1051632,-393.8046087,,,,,,,,
US,SBY,38.34049988,-75.51029968,10.04950012,5.58970032,0.434103677,0.128145354,565.0187305,194.9147061,,,,,,,,
US,SCC,70.19470215,-148.4649963,-21.80470215,-67.3649963,-0.941887782,-1.5443603,-718.7813005,-756.7410109,,,,,,,,
US,SCE,40.84930038,-77.84870148,7.54069962,3.25129852,0.325732165,0.074536876,463.90811,164.4114823,,,,,,,,
US,SCK,37.89419937,-121.237999,10.49580063,-40.137999,0.453382317,-0.920174209,583.0057014,-401.579125,,,,,,,,
US,SDF,38.1744,-85.736,10.2156,-4.636,0.441278618,-0.106281522,571.7129503,61.52581385,,,,,,,,
US,SEA,47.449001,-122.308998,0.940999,-41.208998,0.040647905,-0.944727144,197.9244953,-415.5497447,,,,,,,,
US,SFB,28.77759933,-81.23750305,19.61240067,-0.13750305,0.847187934,-0.003152294,950.4263423,120.2063449,,,,,,,,
US,SFO,37.61899948,-122.375,10.77100052,-41.275,0.465270001,-0.946240257,594.0969108,-416.4107061,,,,,,,,
US,SGF,37.24570084,-93.38860321,11.14429916,-12.28860321,0.481395212,-0.281719468,609.1417329,-38.2983775,,,,,,,,
US,SGU,37.036389,-113.510306,11.353611,-32.410306,0.49043676,-0.74301481,617.5774973,-300.7754267,,,,,,,,
US,SHD,38.26380157,-78.89640045,10.12619843,2.20359955,0.437416779,0.050518101,568.1098547,150.7447993,,,,,,,,
US,SHR,44.76919937,-106.9800034,3.62080063,-25.8800034,0.156406075,-0.593305901,305.9268677,-215.5910576,,,,,,,,
US,SHV,32.446602,-93.8256,15.943398,-12.7256,0.688699698,-0.291737735,802.5568179,-43.99877121,,,,,,,,
US,SIT,57.04710007,-135.3619995,-8.65710007,-54.2619995,-0.373956806,-1.243970644,-188.9017004,-585.8192965,,,,,,,,
US,SJC,37.362598,-121.929001,11.027402,-40.829001,0.476345659,-0.936015612,604.4304996,-410.5928833,,,,,,,,
US,SJT,31.35770035,-100.4960022,17.03229965,-19.3960022,0.735736486,-0.444658464,846.4421414,-131.010666,,,,,,,,
US,SLC,40.78839874,-111.9779968,7.60160126,-30.8779968,0.328362905,-0.707886217,466.3625907,-280.7872577,,,,,,,,
US,SLN,38.79100037,-97.65219879,9.59899963,-16.55219879,0.414643613,-0.379463521,546.8624905,-93.9147435,,,,,,,,
US,SMF,38.69540024,-121.5910034,9.69459976,-40.4910034,0.418773208,-0.928266928,550.7154029,-406.183882,,,,,,,,
US,SMX,34.89889908,-120.4570007,13.49110092,-39.3570007,0.582768938,-0.902269617,703.7234194,-391.3914122,,,,,,,,
US,SNA,33.67570114,-117.8679962,14.71429886,-36.7679962,0.635606862,-0.842916006,753.0212024,-357.6192077,,,,,,,,
US,SPI,39.84410095,-89.67790222,8.54589905,-8.57790222,0.369153307,-0.19665067,504.4200351,10.10576884,,,,,,,,
US,SPS,33.9888,-98.491898,14.4012,-17.391898,0.622082073,-0.398713847,740.4025745,-104.8681789,,,,,,,,
US,SRQ,27.39539909,-82.55439758,20.99460091,-1.45439758,0.906894208,-0.033342448,1006.132296,103.0281471,,,,,,,,
US,STC,45.54660034,-94.05989838,2.84339966,-12.95989838,0.122825039,-0.297109087,274.5957617,-47.05507057,,,,,,,,
US,STL,38.748697,-90.370003,9.641303,-9.270003,0.416470972,-0.212517263,548.5674168,1.07767751,,,,,,,,
US,STS,38.50899887,-122.8130035,9.88100113,-41.7130035,0.426825103,-0.956281602,558.2278209,-422.1242318,,,,,,,,
US,SUN,43.50439835,-114.2959976,4.88560165,-33.1959976,0.211041108,-0.761026997,356.9013538,-311.0243612,,,,,,,,
US,SUX,42.402599,-96.384399,5.987401,-15.284399,0.258635032,-0.350398877,401.3064852,-77.37696082,,,,,,,,
US,SWF,41.504101,-74.104797,6.885899,6.995203,0.297447041,0.160366873,437.5180893,213.2487507,,,,,,,,
US,SWO,36.16120148,-97.08570099,12.22879852,-15.98570099,0.528241837,-0.36647641,652.8496337,-86.5250771,,,,,,,,
US,SYR,43.11119843,-76.10630035,5.27880157,4.99369965,0.228025986,0.114481881,372.7482447,187.1401903,,,,,,,,
US,TBN,37.74160004,-92.14070129,10.64839996,-11.04070129,0.45997408,-0.253110988,589.155817,-22.02015209,,,,,,,,
US,TLH,30.39649963,-84.35030365,17.99350037,-3.25030365,0.777257035,-0.074514068,885.180814,79.60149526,,,,,,,,
US,TOL,41.58679962,-83.80780029,6.80320038,-2.70780029,0.293874746,-0.062077036,434.1851384,86.67816678,,,,,,,,
US,TPA,27.97550011,-82.53320313,20.41449989,-1.43320313,0.881835848,-0.03285656,982.7528465,103.3046176,,,,,,,,
US,TRI,36.475201,-82.407401,11.914799,-1.307401,0.514678143,-0.029972513,640.194707,104.9456403,,,,,,,,
US,TTN,40.27669907,-74.81349945,8.11330093,6.28650055,0.350466563,0.144119682,486.9853031,204.0040993,,,,,,,,
US,TUL,36.19839859,-95.88809967,12.19160141,-14.78809967,0.52663505,-0.339021084,651.3505018,-70.90299661,,,,,,,,
US,TUS,32.11610031,-110.9410019,16.27389969,-29.8410019,0.702976229,-0.684112836,815.8768212,-267.2602036,,,,,,,,
US,TVC,44.74140167,-85.5821991,3.64859833,-4.4821991,0.157606839,-0.102755596,307.0471811,63.53206584,,,,,,,,
US,TWF,42.4818,-114.487999,5.9082,-33.387999,0.255213823,-0.76542868,398.1144968,-313.5289186,,,,,,,,
US,TXK,33.45370102,-93.99099731,14.93629898,-12.89099731,0.6451965,-0.295529512,761.9683347,-46.15629228,,,,,,,,
US,TYR,32.35409927,-95.40239716,16.03590073,-14.30239716,0.692695496,-0.327886226,806.2848977,-64.56726236,,,,,,,,
US,TYS,35.81100082,-83.9940033,12.57899918,-2.8940033,0.543369295,-0.066345789,666.9635523,84.24924627,,,,,,,,
US,USA,35.387798,-80.709099,13.002202,0.390901,0.561650194,0.008961508,684.0196314,127.0990983,,,,,,,,
US,VCT,28.8526001,-96.91850281,19.5373999,-15.81850281,0.84394816,-0.362643347,947.4036331,-84.34406462,,,,,,,,
US,VEL,40.4408989,-109.5100021,7.9491011,-28.4100021,0.343373698,-0.651306788,480.3676599,-248.5935625,,,,,,,,
US,VLD,30.78249931,-83.27670288,17.60750069,-2.17670288,0.760583183,-0.049901487,869.6241099,93.60605367,,,,,,,,
US,VPS,30.4832,-86.525398,17.9068,-5.425398,0.773511879,-0.12437868,881.6865832,51.22853136,,,,,,,,
US,WRG,56.48429871,-132.3699951,-8.09429871,-51.2699951,-0.349645733,-1.175378155,-166.2194685,-546.7901699,,,,,,,,
US,XNA,36.281898,-94.306801,12.108102,-13.206801,0.523028164,-0.302769395,647.9852771,-50.27578563,,,,,,,,
US,YAK,59.50329971,-139.6600037,-11.11329971,-58.5600037,-0.480056143,-1.342503524,-287.8923814,-641.8845049,,,,,,,,
US,YKM,46.56819916,-120.5439987,1.82180084,-39.4439987,0.078695501,-0.904264069,233.4229021,-392.5262554,,,,,,,,
US,YUM,32.65660095,-114.6060028,15.73339905,-33.5060028,0.679628469,-0.768133948,794.0933613,-315.0682163,,,,,,,,
